crop_type,soil_type,rainfall_mm,temperature_c,fertilizer_kg,pesticide_kg,area_hectares,humidity_percent,soil_ph,nitrogen_level,phosphorus_level,potassium_level,planting_month,irrigation_count,yield_tons
Soybean,Sandy,1004.9245559755877,32.2981840816648,144.44920597735288,5.311114577632357,16.24842977336445,35.9251781209013,8.479216941840885,61.72382825808178,32.89103784414434,28.41467930672012,11,14,8.75558844772801
Maize,Peaty,442.63192173698735,18.89628841378609,129.1710890042315,18.656332382030374,23.034312693372705,34.17551084377854,6.880747416705105,60.45786326313875,65.4458666535615,62.68051577539169,11,18,9.671222940841158
Maize,Clay,233.3965383302306,21.086065419135267,219.32598982453524,14.631254566686819,40.47855465496772,39.217891223596,7.485388121671746,79.18563052108732,45.02184407949632,19.274680852600508,12,7,11.738324679794966
Wheat,Peaty,569.9038013800139,36.05484327182786,122.39567616768177,15.490416308318201,8.919186975784575,75.86400668335835,5.196733452531777,78.20319751248394,12.909922250706458,40.98867917663686,6,15,9.015317080673082
Soybean,Loamy,775.9438182389052,20.232651895855213,194.29993660564037,4.827768420070048,15.348945500552759,73.43972304868427,7.211076618881938,70.3618988197295,64.78244803005089,60.00428583762932,7,14,11.5767470332537
Cotton,Loamy,1002.2377277572532,16.813057923862036,66.47304125799317,5.449694086719445,34.295893114091214,63.90106613436663,7.676273640566251,50.42175093041419,76.48008397028437,33.26879791543447,4,2,9.627759043867096
Wheat,Loamy,1304.947129654167,32.58200135105626,97.8222891741286,10.904087322657249,16.45897111762897,58.09358424555794,7.724800031983951,90.15763476525554,9.5027234751769,15.221950776132642,3,5,10.722624980962769
Wheat,Peaty,455.11943171801533,25.06315888725355,151.8513179028372,4.269897200347382,39.83258241121183,83.29954888215732,7.695390782805999,66.0320641199169,34.351350402543495,16.545913827677463,3,2,11.618931059040275
Cotton,Silt,363.2147268680202,38.00100131364759,284.23731347717387,6.803202160977613,7.3922208716906805,76.00186943000895,5.791989195527837,99.11786414161215,41.56370336260607,20.077342104374907,11,4,10.458295436252161
Maize,Clay,1452.5239317166258,31.25637677734154,144.31299642892384,7.107787081008285,38.371622352275814,78.71653507810831,8.41389467161829,83.74328361409228,15.985307005873771,76.86744198945242,3,0,13.565554627325325
Rice,Loamy,340.4579271893292,17.26047444479152,216.01853029995854,4.032968731802518,4.3492340276777455,78.79573808103925,8.483137422187285,13.98788301144936,70.07817108371579,62.62908044839758,9,13,8.844485622687285
Soybean,Loamy,822.0383911393459,38.69641418134152,113.77180560534953,4.898473834508055,1.6170380207072443,68.56302928473349,5.264585563065604,38.8534516372286,26.3112233667533,15.161792887811583,11,11,7.184719591839569
Rice,Loamy,961.2328474312924,21.463931591006148,81.75839399330793,15.982484998156874,45.012952422775946,57.480877458956755,8.277562479841151,61.46881448238565,63.72564049536201,41.28551033211359,11,12,12.656359912360102
Cotton,Clay,903.7867471796698,23.430312260157145,64.63415002001253,4.176721236398099,29.485621629682633,81.88066515513901,6.013072180065293,74.93225840843384,55.3245861521237,32.28681382776525,12,13,10.765305407798602
Wheat,Loamy,311.84180414282616,25.05651034208855,126.35337463568784,1.5406904450345271,18.239517957253764,85.56044505619505,7.412494286128377,59.53028479857473,49.85343668502676,56.243208930304014,3,11,8.30160230287661
Wheat,Clay,274.13498820470517,16.28060741010783,89.415256699227,12.95774390994983,12.39713721122867,31.42836259550058,6.183388222576463,80.75173802159637,19.41071365224158,51.82447597378507,3,12,8.10583470417773
Soybean,Loamy,337.1284556993464,27.412885555765122,93.50261200403105,19.54367926845655,31.22740337977999,33.09329239597508,8.387140131805925,35.439008748161015,21.55276404131793,48.489921869577195,8,5,7.16342515555109
Wheat,Peaty,961.2639890343962,18.082962276882306,240.1898270967375,7.293062477839307,25.94110699330017,87.52459781450624,5.355263504062374,26.552084610954257,8.551130355992699,35.16098962980905,4,14,12.95386649926956
Wheat,Peaty,907.6483539246174,25.024258167208792,53.95951773621855,3.2544583607287936,49.58829100096927,46.62963683065169,6.742113859347316,14.85250154107931,23.053432233669977,21.02398176351926,7,15,10.334740392365227
Soybean,Clay,503.8630296477675,23.76774469980211,189.4525314338586,11.837359181983086,49.17758334603354,82.40216637896512,6.498167271797261,61.598237011436986,30.90827070953856,69.39011062981103,3,8,13.368487285953329
Soybean,Peaty,1029.106384399269,34.321002085662585,144.8653451483662,18.220730010817277,32.11620374093887,53.32770713768416,6.141082082972947,71.97395686079457,67.4858977896819,80.38854150741236,8,7,11.353146234152572
Cotton,Clay,1266.087752672344,35.07926279081828,176.6374999771368,15.897173816741097,22.700654799188634,37.14600345656134,7.25936896808052,39.35347454074254,32.479450003610395,85.53207273862539,3,4,10.02451089052116
Wheat,Peaty,254.0526478005719,18.8353220597272,190.70755930365073,12.827801499841604,25.065907487598444,34.826592012560056,5.458695101975836,65.2225766370289,61.59663370742048,14.689517649086437,5,14,10.809643804242992
Wheat,Peaty,847.5689266124551,24.163779684480655,128.34192361431954,6.986073435544388,34.44147424560624,39.39047394482739,7.508318463467939,14.694150776799631,37.95817109716157,69.19269692711063,1,6,9.438339761956042
Cotton,Clay,1096.1035357334972,24.333829025795794,123.77721504607132,11.29572329224818,5.977152667533687,44.99359169204188,8.432072433316755,18.93640116671233,63.86512339954163,68.120276752557,12,16,9.339498560858791
Maize,Silt,528.0055051905932,18.785261098402128,233.35046233372643,2.733651984780852,17.089251616725193,59.31110123584958,7.8159555006402055,73.15792950326485,78.22037003277799,85.76876913164713,5,15,12.544339707075803
Maize,Peaty,600.1021768810938,34.961337626279764,267.81924703028926,13.899963061332729,4.688339809176589,72.08987403394701,8.010058635183409,43.126273469556885,22.98811685431851,30.233167559821233,6,10,9.68120004919944
Maize,Loamy,997.7292738861989,32.68070820838558,98.14540811463198,14.776824359055366,4.594677216329059,89.18391458911799,6.258728601126509,70.42006279927051,69.67562089729071,69.37432306361251,7,6,8.986362016372887
Cotton,Silt,1367.315881476858,19.75954465742587,74.40469013378724,19.335600835288457,10.596122852817453,56.49040459735026,6.137103122684265,84.85490082519263,51.6368064729331,14.370103101318765,2,10,10.513544915116606
Wheat,Clay,1252.9017463937691,24.168047714844974,274.4489515980065,5.947549816156361,24.77740947506812,61.09109654058659,6.809669241415467,86.73601937285052,66.29706961914911,60.49965766092953,2,1,15.650071255168733
Cotton,Silt,958.0692848294585,17.645125621412856,137.47386591184966,1.3506719618174303,39.453941736976674,61.30894208299534,5.160043151667955,25.495088091800586,53.86894267008539,38.06782592417438,9,1,10.620382794519536
Cotton,Sandy,1149.288233084424,30.7051649273261,187.82934766570355,11.366560824115862,24.789298667127756,62.366061329276164,8.308753470597864,53.76570151162119,36.79621304556126,71.512755163798,10,5,11.734938003408482
Maize,Sandy,674.2692112701383,18.034298113715494,139.88578613000087,14.429019583539475,17.43835391748262,61.06443942626774,5.503248105556673,76.05340512692378,22.105620458134275,79.06434291483149,1,2,9.065182717155642
Rice,Peaty,1033.255186528385,39.648354215622945,81.45058408651283,16.01774204177677,5.035296526501149,30.52648530371507,8.160545637088322,79.65825366402194,10.252641899837377,39.1856833774013,2,0,6.05963512259883
Wheat,Peaty,806.0360684658241,34.51705186719656,197.332911236932,4.6810397274714015,27.96448063597335,30.10348932659044,5.292537777001245,80.62083826559898,45.163877334553774,52.04688741594404,2,19,12.185359647749864
Maize,Loamy,446.9169773948292,24.755963739599878,181.2852129424074,5.97330451170345,14.292160737675662,35.859979087567375,7.87918724687496,30.5350600942526,79.27445708951493,19.392324989087992,10,15,8.909242815453519
Rice,Silt,1112.2597560404342,29.46409830698386,100.7483897977993,10.73922758007863,31.131774717940225,36.09339620575073,5.531868840573753,27.3281335951396,60.35313537606547,43.35255721787813,7,13,9.93744755093221
Rice,Sandy,923.4040285534686,37.78354540541022,162.96726116306945,7.281415389430035,48.8821992174885,72.29381453728777,5.1334606493201544,63.10112214463263,29.550915604926246,38.86403146073354,6,16,12.738032105622016
Soybean,Peaty,666.2080565396689,28.852482009895652,249.23687600391145,17.349718245161455,6.454401752399958,42.29496195095999,7.51821307590793,76.69772179643978,67.04036000650515,24.649876782761417,9,17,11.079838095962321
Wheat,Silt,1384.74094710222,19.36246215994888,197.60652577697283,10.001442921035686,11.394144537375055,83.68284628533678,5.980928550610499,38.722556398077394,62.67380001323049,81.55828998134207,11,3,10.92603622717653
Rice,Peaty,227.21435317475326,24.46758388952898,74.22933176674871,16.191994237938054,24.181632366869362,85.71637977462117,7.500736534745224,19.42346411761794,26.12268450150926,21.84702704321282,7,2,5.63771066945424
Maize,Peaty,610.5050966243448,36.07862162574364,187.00537430728377,12.031775449164721,48.46207695195054,88.55360027375391,6.942798376654869,74.50717446190697,6.0730617345676015,60.859148602414976,3,7,13.895498634115265
Soybean,Sandy,273.94581711094054,31.105325399740448,225.6845748223967,15.688712690725128,38.818679037229785,86.3448782932212,5.38082586580523,36.97280482420041,13.86219789004622,81.21141147839101,3,3,10.126483068136725
Wheat,Sandy,1196.4855110881153,31.268109608345007,248.17585144518785,7.320786744076153,45.013230464978676,46.31329931511148,8.262455256554073,24.972645188054965,70.79796427340432,82.95748638905805,1,14,13.952259617976853
Cotton,Peaty,1112.7396903479303,36.670537142212225,207.2793946585667,16.796915816675913,17.35202757531385,60.58661068221075,6.583099611672171,23.295117555741847,67.74222764786538,73.45917598724547,8,12,9.665832940050683
Maize,Clay,630.7578843572121,37.34932643656262,88.16454113519593,6.21687399546941,49.60988521515113,40.52729821181646,7.570565472295408,38.34185927740447,27.140675065877183,24.09129070993413,1,13,9.816177117961203
Rice,Peaty,1078.361772869195,37.994814294485906,227.54331664754017,11.375877352062526,6.038807987143713,78.372579310346,6.753572002054688,63.341025932237095,26.38965697133153,75.39451273710958,11,13,10.412970689553362
Rice,Peaty,714.7183940547347,17.371229831328904,219.33546152037908,5.0661351503036105,3.5956723962589408,83.30590230864576,7.115265162364217,42.256201482443494,64.46487403268533,32.12518499324997,2,4,8.552815662217148
Maize,Loamy,1183.1299288491646,28.60315004907752,56.106720735158305,10.035003910897673,42.92452872564738,81.07733035785088,6.059707573248423,11.859566643408844,75.33031024215666,83.79184219460072,11,4,9.79625359079441
Rice,Loamy,790.4387615577178,33.51273803045797,152.9369168975608,7.04532898066536,46.435978640142324,56.002016921810096,5.701261064012076,18.721759121002997,63.43529425982,66.72693451390796,12,12,11.436563987162701
Soybean,Loamy,735.9636461811652,33.92317112817534,133.23756174059332,6.06736518210707,5.438682519758986,75.52043308120686,6.8989957119282375,36.145292247875716,50.41840077730711,72.82140488071093,7,3,6.159556536386713
Wheat,Clay,1415.1488901347914,30.167905049250095,217.35301606341085,19.37271534253271,6.557943910546234,35.85475017457617,6.540766405398507,69.37340339323828,23.20035127488534,16.80259628015498,1,17,12.4187559146716
Soybean,Clay,526.1428298579103,19.169683379591852,104.03395307773019,4.041408004247882,2.6255337300329167,32.41468623715504,6.365396247018766,18.866356612168044,44.43109355714455,56.621209075483556,12,5,4.732796983075556
Rice,Peaty,356.5815419955351,34.9355138485416,197.71798074356462,15.95919091169051,6.120870569493481,75.19418485852566,7.353985182831181,60.459116815061364,22.513389394494848,75.69137015189438,4,4,7.877148843178008
Cotton,Loamy,959.9060472372956,33.002783337873645,278.3014904535431,19.699134230181084,11.261571023213763,55.52131645972102,7.416773212038976,20.789728374160383,65.60085650725802,78.92722822179994,9,2,9.335553347297564
Wheat,Clay,1460.1183559694325,17.153394288725906,249.45059305215193,1.3781281910614789,48.53375432659005,89.73295588437415,5.160720196319421,29.045379461444334,34.02208096383029,12.290536378691321,8,19,18.923070042512254
Wheat,Sandy,691.1909778453427,26.59524561685941,280.36443405413263,14.281520866799806,33.72515088974434,35.835252951331945,6.185605729852853,25.496967480018647,67.52729127455197,85.13273860440954,11,2,10.835554519093098
Maize,Peaty,280.647792717416,19.34943498804509,294.6264917331725,5.805324305569455,39.149098250408564,81.33766089211403,6.4411759257923205,16.050577201372946,33.6206913487044,13.467098664198378,8,2,11.677477104971445
Maize,Silt,641.0968475024376,23.436926142824298,52.66753175154069,1.7692686622377845,39.030830780884585,58.7989839317395,5.3391225640745885,70.41968356479313,66.81120538999184,59.16149437398799,12,19,11.153935380179169
Cotton,Peaty,857.7111506154259,15.452027305142137,205.6853190943694,8.654902000175985,27.218613739181517,79.62901173023262,5.825653033444009,51.70631926474311,29.998836137393145,65.47100220922496,3,1,11.938773688635612
Wheat,Silt,410.4999086218778,25.008246710268956,153.2098494397266,18.769138393246624,40.07695990793784,79.0276369302087,5.180746290279648,84.79480968076044,38.00995284632524,18.587623293432785,5,19,13.500836845061402
Cotton,Loamy,1055.5328834734396,28.74692302890526,264.9636225837804,1.223536792972956,30.194569087108512,84.95952008172463,8.486847345159571,18.900175598408527,51.16163145069932,13.840949248735415,4,17,13.859220521324803
Maize,Silt,1497.0742057132609,30.48956482067717,112.95367550228292,12.169828146665852,16.412758782564524,47.871000677166165,7.577950210394455,23.0259640004265,10.2715710522439,72.79297235605833,11,9,8.801893204994311
Maize,Loamy,787.2613187758769,31.587258628217754,295.257372278769,10.526533093311162,28.494395329651635,86.98796120772019,5.3060755477596375,37.58119582154056,76.11552963615983,40.77364998379472,12,6,12.241672866915975
Wheat,Sandy,661.1471237492765,35.9072828275615,203.4269923859368,17.594299123049904,27.14192072059116,39.10001762145722,5.070872829265323,78.92793882449273,48.02043395928524,18.569001225209895,8,19,12.910453453679038
Soybean,Silt,720.9154168848066,20.38657268189325,248.38435055720774,2.5960325758918876,41.34919963420671,34.918126655609434,7.517507300532981,37.518294084012894,43.08650110181017,71.01342531101136,11,13,13.218439759820745
Rice,Peaty,349.69003191376146,18.0120455609617,71.39988820569208,13.948994567846356,49.10463365170129,55.89693104234095,6.537172579889335,46.75768367488233,67.95454783399342,77.93304561148965,7,9,9.8239004376064
Maize,Loamy,1348.2556818540909,36.28842929744814,95.86447118971626,13.922084270232268,21.141085705625596,79.69937811851057,7.753788481726016,37.144320966744814,69.93220474226207,56.99089526070459,7,19,11.770756473556952
Maize,Peaty,739.2733521777576,18.91532037231625,239.6009182585508,13.712520320383382,38.40614324362662,58.405267838006736,8.232166132364343,17.220186262092696,44.1695303396762,22.89894467477165,10,15,12.843351190257957
Soybean,Clay,703.4567348522937,39.36900203340488,55.4966305098309,18.904355403765702,5.888387197868544,79.75720065183084,7.097551361557304,94.54902606065686,74.5446744345228,11.217797719319265,10,5,6.784427113984206
Soybean,Loamy,1057.5973548096167,36.06345573496593,254.2194964734457,16.638663051130727,39.06473710296614,73.78120834765832,5.6548794802103854,59.368509286407,9.855332455736047,66.06419850415551,7,16,14.70088784533926
Cotton,Silt,774.6434472104605,27.52191514723998,53.48725467297786,1.797481798626614,19.199428687668373,42.565703168336015,7.737679126162584,80.90498693669471,13.491934418841316,54.01117398602534,1,5,7.059831481968554
Cotton,Loamy,1042.7035094501998,39.535535623050635,214.27970976531833,9.95057416338575,2.9301179815946465,86.93289749396783,8.34534110111031,69.25213829667663,49.75911725108301,62.06377133760636,7,17,12.191050283450211
Rice,Peaty,279.8801771700238,17.434418227700107,141.27348005795147,8.561108067825337,18.799062749546685,33.6468701177642,7.030809504709846,56.282885115577756,31.554939634518774,75.05477361596766,4,9,8.886536587344779
Rice,Sandy,1257.8403468388956,22.57664402937754,202.87371317979978,6.892797200725239,30.921494795160594,83.89678245262769,7.386991065482567,18.07104309934421,39.81688746418991,44.73822215943777,12,9,13.424902377589122
Wheat,Loamy,1422.6551387432235,30.955610376015287,224.00785174727844,9.575397777927849,6.843258216391861,48.266606939422445,6.181161432628356,67.84601907432739,29.60594134228749,19.961237506689635,3,8,12.179136990274165
Cotton,Silt,1043.3950020072016,23.750171711829466,135.61880479657606,8.299689513593572,46.27769012908247,60.00888498986396,6.335346931311089,23.98333203431489,35.354398358370176,85.19866283126612,12,14,12.979683401116837
Maize,Clay,1440.935707516454,38.20931379951979,76.99061202770889,9.21434409769464,4.805948250369091,55.34111236204407,7.571290742485724,47.294485242064894,66.69847603597246,53.62097017974858,5,10,7.588756584487015
Cotton,Sandy,396.8620086809523,16.640652204445438,67.41146693706641,19.60597544656421,46.570329271825145,40.31007341501497,8.247198844423867,66.62018291323872,49.51071498907285,59.22352952708322,2,6,9.913987011923757
Maize,Clay,820.6410463244598,28.735295801524114,197.23400564063695,2.6840265202420346,35.64973837884864,51.48881198410159,7.201459355285233,80.40061004249111,79.80084119626237,84.6729143641401,8,17,13.424716616079147
Soybean,Loamy,982.3487541290814,29.77165668487786,180.16383843352787,18.52238652693587,17.155896595295978,41.57606617756772,7.764467679698717,71.65406581377576,64.01593983657222,84.52669250482104,12,1,8.563597056979333
Cotton,Peaty,956.2576416475428,31.318203094430604,235.55025228028313,10.124497555949507,20.14676703774557,42.23318852763143,5.600722560953805,70.43801761491659,25.524969057636998,55.76756853825388,12,1,11.64598365559384
Soybean,Peaty,721.9003128157563,21.39165558329536,177.4338775009843,12.851102664491282,37.29965887190446,41.22341016158282,5.741856815902907,23.413798825768673,24.825883829502217,33.808913977714084,9,12,11.378968793742024
Rice,Silt,639.5097321761398,24.11416068799661,155.6114475077198,16.773476365736183,30.47208394317916,59.34104282079566,6.862121403916865,41.15156860644291,30.192370258775533,89.76909072101914,5,10,9.635016783727531
Rice,Peaty,364.87122931554444,36.09201324162444,149.5217945590577,7.848797553835856,33.91050315129232,77.87588205067894,5.617939672849942,13.862104539417473,68.2444610485807,64.46536719628287,3,18,9.26473621506522
Wheat,Sandy,709.2651857309617,19.873569224253995,56.61172564941687,9.178016253671371,20.06906620916052,64.13820202567446,7.222482745773233,74.75292038588181,7.046573798792419,42.674934151364525,10,19,10.224705075854537
Cotton,Peaty,411.4590596371307,35.67169617933405,133.88930042416428,8.780851125295566,24.90286060857235,83.59239531305052,6.020786148881447,95.73273831856773,22.26359591534433,54.786944228287176,7,0,9.228664615565828
Soybean,Silt,1154.675379439884,29.06638557256856,294.00503938112354,8.119889428179437,49.50350671785677,68.19266931460345,7.770364165334122,33.76993511611682,72.86888152582002,43.26672402144237,1,16,15.968720104951178
Maize,Loamy,471.480216142967,34.05468777985205,268.3888940567722,18.585057111291004,11.482220654486166,71.36040693795627,7.8283862131502016,17.89270382460784,52.9922327062439,81.06441218373179,10,19,9.4851015411234
Rice,Loamy,276.134896869894,32.84018415658679,132.34451675855442,16.74966793266723,21.47495313958444,70.05643378362018,6.623256095143736,52.801306907828824,22.01353216257923,48.59994998925969,3,17,9.594591108881032
Rice,Peaty,918.0759791624046,20.187787384621977,196.94885126659304,3.0709998073965457,15.299336191124398,56.967551591024474,5.632837222631723,87.10284008148119,21.435872617443525,75.88227007849977,9,7,11.69911557521324
Maize,Clay,973.7986525352221,29.220318410846822,261.8241863838735,3.054343697064825,38.49046401155264,71.36032933200497,7.263712363786764,59.677677574460176,69.69635763195728,77.21410382584031,2,12,15.492705374944363
Soybean,Loamy,1333.4869796646572,36.69307882012731,160.31858418751716,9.129520782206832,38.436618657620315,34.18246478813767,8.474754563922552,14.209943517110197,72.03181312077848,75.94658701881987,11,3,11.544957400090654
Soybean,Peaty,950.0760961429864,25.802905920048232,54.48946593753774,2.874490157923372,15.329827588872398,81.59108831493978,7.179068142798831,97.68450164751515,24.209831822158645,67.77508899805396,9,18,10.31578408169467
Cotton,Silt,649.1251098404795,39.16476925558292,68.62761545466002,12.762768810151274,4.988125515016162,76.66872860663504,5.1252114174990275,84.57849189663406,36.53827685573992,78.39021734460655,11,2,6.307256811844746
Cotton,Peaty,1243.9154459842166,26.305377502542953,177.59818033717664,3.7301405379729444,1.5602011569379983,44.71379749390073,5.060528915184789,21.843466934635913,67.5946803971238,40.97836636983754,1,5,7.190721676823248
Wheat,Loamy,902.3625611436473,18.569640916697118,292.35984391896955,10.92509201536922,21.94507612888179,76.08194725524494,6.121266896723071,92.9617980853158,62.825557895741404,19.173056491356828,4,5,14.327273274110654
Rice,Silt,303.0643700205493,24.73586700194183,223.30238555471695,1.1371789930706373,21.106542122452773,30.75855608400111,5.685243324011417,50.56194597446697,66.04370799245633,77.39633634980116,12,5,9.169005793376554
Cotton,Peaty,935.6057284072207,38.792560159763426,67.72904785964238,7.015330619840288,49.43110405335329,43.03479434885283,7.845679225001579,43.470819151744706,43.879864309097655,49.85347325498762,10,7,9.93365838336954
Soybean,Sandy,1380.4241090481612,22.993021233496357,97.3402189479657,13.866623749780453,24.020301709186302,33.908234320253754,7.9568198346260015,51.49479974744694,73.36617862288799,20.19008260222808,6,16,11.389404614933534
Maize,Silt,715.2064131476867,36.70245399667657,242.8307858042125,10.196739864329121,13.564500109195611,76.81361499707367,5.905165699586666,85.11147611838526,29.446365796582644,19.225001774560635,7,9,11.978117398029493
Soybean,Sandy,585.2235424697401,37.03126704204725,260.3599399890612,19.587120233980773,44.670242610541905,75.35244907070323,6.139756719324625,69.35317104581071,16.75041007606385,22.739391520791415,3,4,13.846104379597152
Rice,Clay,386.5102941234261,23.754663108299027,204.4236465471477,17.607972125258005,25.062329533025345,78.81816142810985,5.826864387002901,15.33236071597548,58.15492494236486,70.07786077336846,9,18,10.568249023891596
Soybean,Silt,396.87917851596455,17.081441451265803,211.10579240745415,7.822344801819873,30.35960612531831,30.26890159953173,8.179338915799423,96.18439340045538,45.451581200517225,66.8685338773025,4,10,12.180981911496081
Wheat,Sandy,762.6029296443645,33.11394772897046,57.08436259584616,1.8642442879732175,5.6877668109824215,60.07396360070448,6.759272671177988,23.300572013048598,69.09393266071108,26.305494414790658,5,9,4.858968980801205
Rice,Loamy,974.3837714099884,22.787807475349652,257.13256489537713,17.066899702185356,19.76290395915893,72.29017185104018,7.29647965428707,77.10111565618159,11.08694368435362,77.75387344878362,8,2,12.399688413248231
Maize,Loamy,304.80002672048226,34.57309035643931,247.0688020427074,18.313451895978755,47.26696004921555,39.32406772434093,6.454187303448611,67.25228773853179,68.27693025785501,32.50358364225959,12,9,13.23567478344494
Wheat,Clay,1421.4391657327155,26.06637120651083,114.75878602583678,16.591920474961697,29.885763824595845,68.98744365075748,7.208549677265859,26.877524315190477,26.997098990661666,73.4388466651958,3,1,10.92703240996226
Rice,Silt,1181.6737026787546,27.13166855856554,227.16917999137675,3.4310488774755323,17.88059090198062,35.04660595858114,6.350493818526076,25.36588685017447,54.11417503761373,49.104472618795356,8,8,10.387218184907981
Maize,Silt,962.6110937687615,34.44773516871342,103.71365160624953,19.960387553833467,31.657691850948062,40.879551366258795,6.188874532052289,88.32948343342228,8.009659180869184,68.5238946030853,11,4,10.305010871829861
Wheat,Silt,1276.970272220688,24.559083276540697,60.08254026287825,5.913100209502703,45.61014338932769,58.54780889967606,7.220680256107181,47.772543114963746,50.71859722277005,40.51101304588527,1,16,11.873807903420113
Wheat,Clay,304.2427838557473,26.07818363307286,100.28413564759433,14.759893343359032,14.425539423156913,69.21390916086612,7.068717273171462,68.91188627567246,58.7953766890502,37.771247767582075,8,5,6.769743679660275
Rice,Silt,819.8905410530617,24.404761719240554,94.65721918857489,18.25266265037871,25.750719205063046,38.75214761723377,6.027347839587824,55.36639034710059,32.65626608792152,77.30876791674659,11,10,9.41153608151978
Cotton,Loamy,1019.1210649201624,24.183512881932,134.4369991837118,5.478055172283479,47.97584204167601,41.11339984985627,5.522719576118157,75.46181653683635,21.155802894660518,12.824180361125572,11,4,12.950736126296148
Wheat,Sandy,1277.248777953776,28.148664422536484,154.61237429386452,18.256912538864256,9.44741102162418,42.26678202393978,6.2900184284334815,53.131813753539745,45.32230074526588,87.97895578060059,12,6,9.55847887688697
Wheat,Loamy,1218.510428064048,35.21998611252877,177.13472287442698,6.880150004702473,36.26353235423887,44.322048281938706,6.453191736996683,35.86419237300116,67.48931033267348,61.85436466122987,10,6,11.184137954469602
Maize,Loamy,560.1900246274195,24.044207798064146,169.18846887708204,19.551851225297067,31.109569401946136,43.59323091157748,7.200395166986117,42.704503389684675,29.266051872248813,44.598671055955364,8,3,8.88286063456295
Soybean,Sandy,1423.1442204269656,28.106368013443415,117.66865149132234,6.343940387229018,34.304081425891106,53.70894650985821,8.200850672729024,87.31699250053084,23.935197314095966,60.244362492034014,6,9,13.716576846931165
Rice,Loamy,361.64959386013146,31.76818313606502,57.292667143518614,19.115280670398867,18.209761902710913,69.22737905020338,5.126646791365238,52.12312236304543,25.920148147826577,19.819275716718625,5,17,7.958413763332324
Rice,Clay,1337.6737042074978,21.735986157591377,201.27540555928766,2.017348366960823,16.380089300704483,56.28190698806818,5.852813543896457,29.210439902014834,76.18491146874983,51.12419642348381,9,0,10.866670345364952
Cotton,Sandy,1462.222324486004,21.938070122559814,148.9362074618386,14.476168221726446,34.52627385883015,76.55843452499329,5.678005797978461,94.1144849269528,31.945768682341974,88.80764186718382,6,13,15.28956788270524
Cotton,Loamy,430.29958018941323,38.33532817558637,124.66803934688743,11.11011154290307,11.561620970122721,73.15611035691688,6.758030430428242,81.69404108485392,5.270317991621538,28.821555027736547,1,5,8.050115336312517
Rice,Peaty,1138.6858834649208,33.08836433327721,266.7352607076281,10.079664465331883,21.56308249809125,37.59161484294454,6.503952824651059,15.00995314505792,63.62609059697148,67.78224792290796,12,10,11.033704934214708
Cotton,Loamy,252.371174411398,29.42966690558272,236.68582694953994,5.24639197086096,10.220557656592982,32.930497399244636,7.55163168337066,99.9048665782466,57.44560965015426,44.797710066536055,6,13,10.523689547815291
Maize,Clay,727.0496726809015,31.1930013605153,264.44138709311056,14.406320005753347,1.4069372150431574,82.67649383997636,5.848455693907024,72.54340267960922,14.642619845222667,62.19665187903629,1,19,11.48254272117317
Rice,Silt,871.1682889569762,15.73248607758546,173.74569867811525,4.625380337479835,48.5328106418654,34.78986399377241,7.080744280124155,24.423993913652822,78.86781868511844,26.390978295342038,6,2,11.509832904322343
Cotton,Loamy,954.8387936825243,30.452574139042422,82.73281303169438,11.503994123710596,22.153445954164532,38.900350843182785,8.093500422599858,31.34509131687368,50.60467139788334,47.63719860940819,3,15,8.263852493403746
Rice,Silt,1416.7184227231273,27.737721830605047,224.0553590303181,5.811661897764766,48.498131106571435,31.327996533487084,8.187372089714067,72.32009331173921,42.55846182054511,88.40741710874201,6,15,16.439755439290746
Soybean,Peaty,1073.925893482453,28.643741994485893,101.51844498429381,19.156806215845766,7.875852468623478,67.70018191791922,8.35574611653761,80.17849497512098,33.66644507171683,25.622972081280764,6,6,9.424372327321754
Wheat,Loamy,825.6613365850081,23.98559567077043,160.3074172729292,1.5439926828774038,29.780972193416815,64.9422337895009,7.706414032279961,31.513234883482554,72.40045666727285,60.91560222790057,1,7,9.754025638855277
Rice,Sandy,1252.5775471456561,17.036847442823547,66.25019723722212,4.794837322113494,10.847727606770741,89.21421998611534,8.170957671906203,33.127196850934375,23.297261106392245,56.04781990134363,9,3,8.09156082559413
Wheat,Silt,1435.6926672407317,19.833480840301306,256.3271006057456,5.603901521361506,39.71363222120046,83.21594377903031,5.82085805194846,37.64086253848548,26.43266751649264,55.204126903232265,8,11,16.411678637413385
Cotton,Peaty,228.6859932869781,38.76861783031679,81.48516026187514,8.867288689588513,39.40144644928779,54.65059064885458,5.6915333052266694,63.82165283529731,14.180810501492518,59.20986317212937,2,11,8.704048965172332
Wheat,Sandy,1477.2776539328504,25.21748905677335,275.7743767623274,5.421874595531017,6.517750302926278,52.295150454752104,5.022708293231843,25.463456047114924,61.9339321688195,50.179037895058244,2,9,11.195605974839596
Rice,Sandy,311.97178078278444,26.667078895771603,266.0576505653893,10.33563271510692,45.69115819094307,47.81112205679911,7.473955251001844,19.381887899629977,49.666196030438996,11.35446002061264,5,11,11.73530906472265
Soybean,Sandy,1258.7028130493898,16.317744746335975,166.14569110981154,17.576844941912242,10.536852712958007,39.14441520227288,8.281135157348105,71.09776801769621,50.67996269408737,82.00774491704942,10,10,10.37827861737097
